bareme,annee_salaires,coefficient,arrete,lien
2021-01-01,2012,1.55227,"Arrêté du ministre des affaires sociales du 13 avril 2021, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2021/2021F/Jo0352021.pdf
2021-01-01,2013,1.46291,"Arrêté du ministre des affaires sociales du 13 avril 2021, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2021/2021F/Jo0352021.pdf
2021-01-01,2014,1.38685,"Arrêté du ministre des affaires sociales du 13 avril 2021, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2021/2021F/Jo0352021.pdf
2021-01-01,2015,1.32434,"Arrêté du ministre des affaires sociales du 13 avril 2021, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2021/2021F/Jo0352021.pdf
2021-01-01,2016,1.27675,"Arrêté du ministre des affaires sociales du 13 avril 2021, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2021/2021F/Jo0352021.pdf
2021-01-01,2017,1.21224,"Arrêté du ministre des affaires sociales du 13 avril 2021, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2021/2021F/Jo0352021.pdf
2021-01-01,2018,1.12814,"Arrêté du ministre des affaires sociales du 13 avril 2021, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2021/2021F/Jo0352021.pdf
2021-01-01,2019,1.05635,"Arrêté du ministre des affaires sociales du 13 avril 2021, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2021/2021F/Jo0352021.pdf
2021-01-01,2020,1.0,"Arrêté du ministre des affaires sociales du 13 avril 2021, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2021/2021F/Jo0352021.pdf
2022-01-01,1961,21.04541,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,1962,20.6245,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,1963,20.08228,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,1964,19.27689,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,1965,18.07581,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,1966,17.40464,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,1967,16.89971,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,1968,16.47325,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,1969,15.84063,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,1970,15.67212,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,1971,14.78459,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,1972,14.479,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,1973,13.85687,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,1974,13.31472,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,1975,12.15835,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,1976,11.53958,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,1977,10.81581,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,1978,10.24057,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,1979,9.44613,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,1980,8.673,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,1981,7.9353,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,1982,6.95623,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,1983,6.35104,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,1984,5.8481,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,1985,5.44219,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,1986,5.1218,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,1987,4.7334,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,1988,4.41658,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,1989,4.10009,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,1990,3.84678,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,1991,3.57011,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,1992,3.38162,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,1993,3.24542,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,1994,3.10657,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,1995,2.9238,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,1996,2.81935,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,1997,2.71876,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,1998,2.63639,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,1999,2.56683,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,2000,2.4945,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,2001,2.44685,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,2002,2.37959,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,2003,2.31649,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,2004,2.23554,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,2005,2.19092,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,2006,2.10375,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,2007,2.03383,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,2008,1.93858,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,2009,1.87248,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,2010,1.79341,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,2011,1.73207,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,2012,1.64085,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,2013,1.54639,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,2014,1.46599,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,2015,1.39991,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,2016,1.34961,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,2017,1.28142,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,2018,1.19252,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,2019,1.11663,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,2020,1.05707,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2022-01-01,2021,1.0,"Arrêté du ministre des affaires sociales du 21 février 2022, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2022/2022F/Jo0212022.pdf
2023-01-01,1961,22.79394,"Arrêté du ministre des affaires sociales du 9 mars 2023, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2023/2023F/Jo0312023.pdf
2023-01-01,1962,22.33806,"Arrêté du ministre des affaires sociales du 9 mars 2023, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2023/2023F/Jo0312023.pdf
2023-01-01,1963,21.75079,"Arrêté du ministre des affaires sociales du 9 mars 2023, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2023/2023F/Jo0312023.pdf
2023-01-01,1964,20.87849,"Arrêté du ministre des affaires sociales du 9 mars 2023, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2023/2023F/Jo0312023.pdf
2023-01-01,1965,19.57762,"Arrêté du ministre des affaires sociales du 9 mars 2023, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2023/2023F/Jo0312023.pdf
2023-01-01,1966,18.85068,"Arrêté du ministre des affaires sociales du 9 mars 2023, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2023/2023F/Jo0312023.pdf
2023-01-01,1967,18.3038,"Arrêté du ministre des affaires sociales du 9 mars 2023, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2023/2023F/Jo0312023.pdf
2023-01-01,1968,17.8419,"Arrêté du ministre des affaires sociales du 9 mars 2023, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2023/2023F/Jo0312023.pdf
2023-01-01,1969,17.15673,"Arrêté du ministre des affaires sociales du 9 mars 2023, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2023/2023F/Jo0312023.pdf
2023-01-01,1970,16.97421,"Arrêté du ministre des affaires sociales du 9 mars 2023, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2023/2023F/Jo0312023.pdf
2023-01-01,1971,16.01295,"Arrêté du ministre des affaires sociales du 9 mars 2023, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2023/2023F/Jo0312023.pdf
2023-01-01,1972,15.68197,"Arrêté du ministre des affaires sociales du 9 mars 2023, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2023/2023F/Jo0312023.pdf
2023-01-01,1973,15.00814,"Arrêté du ministre des affaires sociales du 9 mars 2023, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2023/2023F/Jo0312023.pdf
2023-01-01,1974,14.42096,"Arrêté du ministre des affaires sociales du 9 mars 2023, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2023/2023F/Jo0312023.pdf
2023-01-01,1975,13.16851,"Arrêté du ministre des affaires sociales du 9 mars 2023, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2023/2023F/Jo0312023.pdf
2023-01-01,1976,12.49833,"Arrêté du ministre des affaires sociales du 9 mars 2023, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2023/2023F/Jo0312023.pdf
2023-01-01,1977,11.71443,"Arrêté du ministre des affaires sociales du 9 mars 2023, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2023/2023F/Jo0312023.pdf
2023-01-01,1978,11.09139,"Arrêté du ministre des affaires sociales du 9 mars 2023, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2023/2023F/Jo0312023.pdf
2023-01-01,1979,10.23094,"Arrêté du ministre des affaires sociales du 9 mars 2023, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2023/2023F/Jo0312023.pdf
2023-01-01,1980,9.39359,"Arrêté du ministre des affaires sociales du 9 mars 2023, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2023/2023F/Jo0312023.pdf
2023-01-01,1981,8.59459,"Arrêté du ministre des affaires sociales du 9 mars 2023, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2023/2023F/Jo0312023.pdf
2023-01-01,1982,7.53418,"Arrêté du ministre des affaires sociales du 9 mars 2023, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2023/2023F/Jo0312023.pdf
2023-01-01,1983,6.8787,"Arrêté du ministre des affaires sociales du 9 mars 2023, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2023/2023F/Jo0312023.pdf
2023-01-01,1984,6.33398,"Arrêté du ministre des affaires sociales du 9 mars 2023, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2023/2023F/Jo0312023.pdf
2023-01-01,1985,5.89435,"Arrêté du ministre des affaires sociales du 9 mars 2023, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2023/2023F/Jo0312023.pdf
2023-01-01,1986,5.54734,"Arrêté du ministre des affaires sociales du 9 mars 2023, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2023/2023F/Jo0312023.pdf
2023-01-01,1987,5.12667,"Arrêté du ministre des affaires sociales du 9 mars 2023, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2023/2023F/Jo0312023.pdf
2023-01-01,1988,4.78352,"Arrêté du ministre des affaires sociales du 9 mars 2023, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2023/2023F/Jo0312023.pdf
2023-01-01,1989,4.44074,"Arrêté du ministre des affaires sociales du 9 mars 2023, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2023/2023F/Jo0312023.pdf
2023-01-01,1990,4.16639,"Arrêté du ministre des affaires sociales du 9 mars 2023, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2023/2023F/Jo0312023.pdf
2023-01-01,1991,3.86672,"Arrêté du ministre des affaires sociales du 9 mars 2023, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2023/2023F/Jo0312023.pdf
2023-01-01,1992,3.66258,"Arrêté du ministre des affaires sociales du 9 mars 2023, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2023/2023F/Jo0312023.pdf
2023-01-01,1993,3.51506,"Arrêté du ministre des affaires sociales du 9 mars 2023, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2023/2023F/Jo0312023.pdf
2023-01-01,1994,3.36467,"Arrêté du ministre des affaires sociales du 9 mars 2023, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2023/2023F/Jo0312023.pdf
2023-01-01,1995,3.16672,"Arrêté du ministre des affaires sociales du 9 mars 2023, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2023/2023F/Jo0312023.pdf
2023-01-01,1996,3.05359,"Arrêté du ministre des affaires sociales du 9 mars 2023, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2023/2023F/Jo0312023.pdf
